,cooks_d,hat_diag,student_resid,id,inducted,is_high_cooks,is_high_leverage,is_influential
1341,2.62087894843378e-07,0.0005876608401241347,-0.09674802459463887,Sammy Hale,0,0,0,0
1342,4.5914147116941375e-07,0.001117983568807854,-0.09281588176404595,Bill Hallahan,0,0,0,0
1345,1.3019353412601366e-05,0.0036608383489194546,-0.27278323768352475,Dick Hall,0,0,0,0
1346,5.827397580682273e-08,0.0003802162397046612,-0.05672167696804101,Tom Haller,0,0,0,0
1347,2.154140921833487e-05,0.004054507383165409,-0.33334614748321356,Bill Hallman,0,0,0,0
1349,1.5139558206755073e-07,0.0004582954748431937,-0.0832710274768804,Tom Hall,0,0,0,0
1351,0.01139462482310712,0.062136226246800444,1.9004528805007965,Billy Hamilton,1,1,1,1
1353,6.06561405669079e-07,0.0007081403656208599,-0.13407059399172672,Earl Hamilton,0,0,0,0
1355,3.4594869631802956e-07,0.0005961070372531143,-0.11036309989608796,Steve Hamilton,0,0,0,0
1360,6.508221127437027e-06,0.005746639575225569,-0.15377380177245467,Granny Hamner,0,0,0,0
1362,5.162347770591943e-08,0.0003030362544387613,-0.05980261409299092,Lee Handley,0,0,0,0
1363,2.2765084684772574e-07,0.000518436531086705,-0.09600279522738676,Bill Hands,0,0,0,0
1364,4.079355390372071e-07,0.0006474769673496276,-0.11498802460350435,Bill Handy,0,0,0,0
1366,1.8080891488607253e-07,0.00042654554291392754,-0.09432878057710736,Larry Haney,0,0,0,0
1368,4.039171306767436e-07,0.0006600844748827311,-0.11332158536398512,Frank Hankinson,0,0,0,0
1369,1.8404641667283464e-05,0.004574604309338186,-0.2900019521436813,Ned Hanlon,0,0,0,0
1370,1.5295877949660894e-07,0.00046201753577073795,-0.08336183643500981,Jim Hannan,0,0,0,0
1372,2.042923309303027e-06,0.004188450718596348,-0.10099446052263988,Ron Hansen,0,0,0,0
1376,0.001062623397396583,0.02896545192668765,-0.8649211576552583,Mel Harder,0,0,1,1
1378,3.547560996976854e-07,0.0009525903715157892,-0.08839232113862568,Paul Hardy,0,0,0,0
1380,1.0672257904264633e-07,0.000434995268347842,-0.07176307806559487,Steve Hargan,0,0,0,0
1381,6.284829150387049e-06,0.004183948877591174,-0.17723633540454087,Bubbles Hargrave,0,0,0,0
1382,1.0058120995828446e-07,0.00085310362625364,-0.04973725960354948,Mike Hargrove,0,0,0,0
1383,1.2280223996902037e-07,0.00040922955951374447,-0.07936708180605932,Pinky Hargrave,0,0,0,0
1384,1.6525998796724306e-07,0.00044765327980558805,-0.08802892370506551,Terry Harmon,0,0,0,0
1387,2.3655521461830665e-07,0.0006050747632716689,-0.09058159434872455,George Harper,0,0,0,0
1388,1.3181671059628245e-07,0.000414757885614303,-0.08167844747408394,Harry Harper,0,0,0,0
1389,1.0873492910280565e-07,0.0007947197533405831,-0.053581459784905056,Tommy Harper,0,0,0,0
1390,4.22146248090636e-06,0.005081961858110976,-0.13174042678721493,Toby Harrah,0,0,0,0
1391,1.5232592569255134e-06,0.002289482708860263,-0.11806744131977935,Bud Harrelson,0,0,0,0
1392,3.4091097862920284e-06,0.0020993825295657683,-0.18447095552360745,Bucky Harris,0,0,0,0
1394,1.7497728831196806e-06,0.00193112112801517,-0.13780849426965358,Joe Harris,0,0,0,0
1396,0.006169828590022493,0.048743889830204355,-1.5901380675240575,Vic Harris,0,1,1,1
1399,6.338889670099351e-08,0.0003320762741237759,-0.06330313210809962,Jack Harshman,0,0,0,0
1401,9.7721261526355e-08,0.0005831730611293813,-0.05930328914443425,Jim Ray Hart,0,0,0,0
1402,3.842699654130477e-06,0.003714556912558739,-0.1471181489770237,Grover Hartley,0,0,0,0
1403,1.5291179516095168e-07,0.0014967304141888724,0.04628423548927086,Gabby Hartnett,1,0,0,0
1404,4.1994348737634526e-06,0.0029228516596772145,-0.17344671013658722,Topsy Hartsel,0,0,0,0
1405,2.6760630709674513e-07,0.0006380395703955123,-0.0938199981615168,Roy Hartzell,0,0,0,0
1406,5.711627813791727e-07,0.0008931549710175316,-0.11583296003891254,Bill Harvey,0,0,0,0
1408,1.8763421010799328e-07,0.000547257017702857,-0.08483032315818151,Ron Hassey,0,0,0,0
1409,7.664762405851482e-07,0.0007993376145562522,-0.14184702363471052,Andy Hassler,0,0,0,0
1411,5.038255984978899e-08,0.0003249558758837269,-0.05705148985909266,Mickey Hatcher,0,0,0,0
1413,4.36452324001923e-08,0.00035832331010507255,-0.05056647722043092,Grady Hatton,0,0,0,0
1414,9.936033829425588e-08,0.0004501007553074376,-0.06807122201126363,Andy Hawkins,0,0,0,0
1416,2.2589123904734233e-07,0.0005500299370201048,-0.09284247446145562,Pink Hawley,0,0,0,0
1418,1.068061169086618e-05,0.006368995308163342,-0.18706167254829967,Frankie Hayes,0,0,0,0
1419,7.873724140080297e-07,0.0007688529045135049,-0.14659227900839783,Jackie Hayes,0,0,0,0
1420,2.9566380191232904e-07,0.0007253153546553311,-0.09248849932891479,Johnny Hayes,0,0,0,0
1421,1.5181187550366922e-07,0.0008701458389328018,-0.060503077307541106,Von Hayes,0,0,0,0
1423,2.3388583049754353e-07,0.0006041083055771801,-0.09014112621763624,Joe Haynes,0,0,0,0
1424,2.1062167093839975e-06,0.0016861193952938777,-0.16182684497086142,Ray Hayworth,0,0,0,0
1426,6.649252029988923e-08,0.0003810178827207318,-0.06052581028096018,Jim Hearn,0,0,0,0
1427,1.126229691895343e-06,0.00098873206325075,-0.15458559367335223,Cliff Heathcote,0,0,0,0
1428,3.37213504801493e-05,0.012935262954289492,-0.2324595081286614,Jeff Heath,0,0,0,0
1429,2.2957214507687608e-07,0.0005618752808192422,-0.09260346482918207,Mike Heath,0,0,0,0
1430,1.0664215849493997e-07,0.00044017703710099717,-0.07131236097970223,Neal Heaton,0,0,0,0
1431,1.3436796491280084e-06,0.0017651147527498,-0.12632445006655751,Richie Hebner,0,0,0,0
1432,2.2170238485505316e-07,0.00046839704027242153,-0.09967494937430993,Danny Heep,0,0,0,0
1433,1.8984305102088584e-07,0.0004546358200544197,-0.09362167985355024,Don Heffner,0,0,0,0
1434,9.887986171532562e-06,0.006262073281104833,-0.18152666647360013,Jim Hegan,0,0,0,0
1435,8.921350636445555e-08,0.00040111311140191437,-0.06832889611889453,Mike Hegan,0,0,0,0
1436,0.0005463581097709235,0.05409278333768999,0.4479225732204675,Harry Heilmann,1,0,1,1
1437,4.5027645881107136e-07,0.0006120859153911151,-0.12425392656003272,Fred Heimach,0,0,0,0
1438,3.8312212654076313e-07,0.0007903787984900362,-0.10085302458192114,Ken Heintzelman,0,0,0,0
1439,1.250695250542959e-07,0.0003890737910788145,-0.08214571358352328,Bob Heise,0,0,0,0
1440,1.2184402373630636e-07,0.00048823474869721587,-0.07237546649944737,Woodie Held,0,0,0,0
1443,6.745562625502159e-07,0.0020365213958075585,-0.0833166063904304,Tommy Helms,0,0,0,0
1446,3.92813576410458e-07,0.0007067544106712507,-0.10799784865527885,Charlie Hemphill,0,0,0,0
1447,9.756605777310314e-05,0.014410819551817645,-0.3743369087331261,Rollie Hemsley,0,0,0,0
1448,9.029164571819809e-08,0.0003808100696764632,-0.07054991783179954,Solly Hemus,0,0,0,0
1449,1.88238502807562e-08,0.0002777488749735762,-0.03772049665225224,Dave Henderson,0,0,0,0
1450,3.436227416243617e-07,0.0007886276832759091,-0.09561879617984227,Ken Henderson,0,0,0,0
1451,2.0102459234082898e-07,0.0005303751736226519,-0.08919231759305853,Rats Henderson,0,0,0,0
1453,5.684831952533869e-07,0.0012304099575867597,-0.09844104147080797,Steve Henderson,0,0,0,0
1454,1.7657951274412124e-07,0.0005242705378033394,-0.08407912906207633,Claude Hendrix,0,0,0,0
1455,1.7072902889019781e-07,0.0004297465937003932,-0.09131955206282807,Elrod Hendricks,0,0,0,0
1456,9.827963037550423e-06,0.006316228151370427,-0.18019245353130076,George Hendrick,0,0,0,0
1457,2.4247558760167547e-07,0.0005117733403565354,-0.0997226175981044,Harvey Hendrick,0,0,0,0
1460,1.1840891291124392e-07,0.0003850617604297676,-0.0803439199798966,Butch Henline,0,0,0,0
1462,0.00021443451308485284,0.01832095445641816,-0.49121056972324434,Tommy Henrich,0,0,1,1
1463,1.4770043746858716e-06,0.0014146515913958935,-0.1479681986479652,Bill Henry,0,0,0,0
1466,4.733730234791761e-07,0.0006280380384492888,-0.1257714320672849,Eggie Hensley,0,0,0,0
1468,2.0926955661866812e-07,0.0006125645126224183,-0.08467470656051691,Ray Herbert,0,0,0,0
1472,3.1520485040620146e-05,0.01242779677723625,-0.22934720432703315,Babe Herman,0,0,0,0
1473,1.8602038539361033e-05,0.012950479880770232,0.17255059347682133,Billy Herman,1,0,0,0
1479,0.016675163247780036,0.18980933454923976,-1.2225863110594102,Keith Hernandez,0,1,1,1
1483,2.6679367908780254e-05,0.012080456420737552,-0.21405064082110267,Willie Hernandez,0,0,0,0
1485,7.016088302450569e-07,0.0014641737502079954,-0.1002403762194413,Larry Herndon,0,0,0,0
1487,7.259166647883808e-07,0.0013396494703836735,-0.10660224382686298,Art Herring,0,0,0,0
1488,1.647771314522852e-08,0.0002107892130656757,-0.040512416418258854,Ed Herrmann,0,0,0,0
1489,2.9319581195784545e-07,0.0009068112063520514,-0.08236317664900088,Tom Herr,0,0,0,0
1490,1.0324854516537912e-07,0.00037869716871681265,-0.07565250973468514,Mike Hershberger,0,0,0,0
1492,2.8462589962681186e-06,0.002348868389771623,-0.15933341467075124,Buck Herzog,0,0,0,0
1493,1.918535867899989e-07,0.0005319782108894152,-0.0870025813467307,Joe Hesketh,0,0,0,0
1494,1.753221478364386e-07,0.00049678260676416,-0.08606705560820144,Otto Hess,0,0,0,0
1495,5.763612318817387e-07,0.0007600499782290256,-0.1261452340439986,Joe Heving,0,0,0,0
1496,5.15689181180144e-05,0.009103183846965075,-0.34333748149491183,Joe Hewitt,0,0,0,0
1497,1.7650919021084133e-06,0.0020131989755208758,-0.13555400609065793,Charlie Hickman,0,0,0,0
1498,4.3741373062511314e-08,0.00029579095549903085,-0.055718468194028564,Jim Hickman,0,0,0,0
1499,2.621826147532378e-07,0.0007376465865947259,-0.08636289399469,Kirby Higbe,0,0,0,0
1501,0.00021570227976323026,0.028076913679155546,-0.39598458566670025,Pinky Higgins,0,0,1,1
1502,5.75136915958077e-07,0.0008559261447109891,-0.11873839705908919,Andy High,0,0,0,0
1503,5.440099643716042e-08,0.00034637825462725856,-0.057419913876297315,Oral Hildebrand,0,0,0,0
1505,3.0550234881107494e-07,0.0008099845881877404,-0.08896160082004768,Carmen Hill,0,0,0,0
1506,1.4184283577955976e-06,0.001804335165006162,-0.1283697167941211,John Hiller,0,0,0,0
1510,3.37245501326055e-07,0.0005552602194754216,-0.1129051736417311,Marc Hill,0,0,0,0
1511,0.0034912761737530286,0.016090796908884424,2.1173394258851985,Pete Hill,1,1,0,1
1512,1.1212377043451597e-06,0.0015788504719257352,-0.12202389387656887,Bill Hinchman,0,0,0,0
1513,6.923986207059065e-05,0.011413299556402186,-0.3548865320428039,Paul Hines,0,0,0,0
1515,1.7479984879729785e-08,0.00020686364210566847,-0.04212046584818892,Chuck Hinton,0,0,0,0
1516,7.990880192763273e-06,0.00384233981937934,-0.20858021496879547,Larry Hisle,0,0,0,0
1518,1.1624970885372138e-07,0.0004299960773393108,-0.07533207756496872,Myril Hoag,0,0,0,0
1519,5.589599720749503e-08,0.0005257450455880757,-0.047238729993556536,Don Hoak,0,0,0,0
1520,1.213158251685338e-06,0.0014675023271562679,-0.1316618879160772,Dick Hoblitzell,0,0,0,0
1522,0.013016840296283185,0.06899052911228133,1.92063459507343,Gil Hodges,1,1,1,1
1523,1.538844069849566e-07,0.0004109100494913812,-0.08866338897301689,Ron Hodges,0,0,0,0
1524,2.079543604514552e-07,0.0006526888824744422,-0.08177090032258306,Billy Hoeft,0,0,0,0
1525,2.7477030062035835e-07,0.0006586655626716652,-0.09356619927212778,Joe Hoerner,0,0,0,0
1527,4.39682914770478e-06,0.0023522417176865735,-0.19789147424651396,Solly Hofman,0,0,0,0
1528,1.44454006257165e-07,0.0005608993231107285,-0.07352078796531047,Shanty Hogan,0,0,0,0
1529,2.9000952897017647e-07,0.0006567901990365045,-0.09626308653967185,Elon Hogsett,0,0,0,0
1532,1.6130652998297423e-07,0.00040163668295182544,-0.09181881935188754,Bill Holbert,0,0,0,0
1533,1.5665651814353936e-07,0.0005260074172345503,-0.07906307420675569,Walter Holke,0,0,0,0
1534,1.9468763652196304e-07,0.0008006268632026302,-0.07143151008965118,Al Holland,0,0,0,0
1535,2.2546437411776095e-05,0.007217063735918643,-0.2552087104975208,Bill Holland,0,0,0,0
1538,1.9334186561606236e-07,0.0004595088386939523,-0.09397792702285203,Al Hollingsworth,0,0,0,0
1539,3.51733060151293e-06,0.002209517058646605,-0.18263635952257762,Bug Holliday,0,0,0,0
1542,6.998182103869422e-06,0.002032414672775731,-0.26862988360457224,Crush Holloway,0,0,0,0
1544,3.3650182042449936e-07,0.0006389828542359955,-0.1051283761508685,Ducky Holmes,0,0,0,0
1545,9.124449960712201e-08,0.0007592981435925523,-0.05021597311341607,Tommy Holmes,0,0,0,0
1547,1.0544106307621463e-06,0.0013939081665755532,-0.1259489524161623,Ken Holtzman,0,0,0,0
1549,1.5478716159879549e-07,0.0004493217629791415,-0.0850356033660838,Don Hood,0,0,0,0
1550,0.00676954538017555,0.02912293654195915,2.176977487602023,Harry Hooper,1,1,1,1
1551,1.1773376254033939e-06,0.002072483159907045,-0.10910989878971555,Burt Hooton,0,0,0,0
1552,5.365602814991352e-07,0.0015735152765018231,-0.08455542417576795,Johnny Hopp,0,0,0,0
1553,2.317420387694024e-07,0.0007901489579501987,-0.07844873171654725,Joe Horlen,0,0,0,0
1554,6.097459711403819e-08,0.0006635860727266186,-0.04391282146742134,Bob Horner,0,0,0,0
1555,2.6706892417279583e-09,0.00025133944750401307,0.01493607250886237,Rogers Hornsby,1,0,0,0
1556,9.371625280763513e-06,0.0029554502673461553,-0.2576692296439861,Joe Hornung,0,0,0,0
1557,1.0975128658278602e-05,0.008106177929059637,-0.16793413589388062,Willie Horton,0,0,0,0
1558,1.985697402624425e-06,0.0026675767780360952,-0.12486125226206392,Bill Hoskins,0,0,0,0
1559,0.00013613559611274669,0.01998209641092149,-0.37444839714837425,Charlie Hough,0,0,1,1
1560,7.602999713203522e-08,0.0003244829706996163,-0.07013514637411689,Frank House,0,0,0,0
1561,1.5314036645265714e-07,0.0005896576095239549,-0.07382890961409017,Art Houtteman,0,0,0,0
1562,0.0028617617789073327,0.09352540551533489,-0.763201833956319,Elston Howard,0,1,1,1
1563,4.1702222550456974e-05,0.012317160704786508,-0.2649980622992011,Frank Howard,0,0,0,0
1566,3.9633140549155514e-08,0.0002533058113526009,-0.05731407698298296,Art Howe,0,0,0,0
1567,5.801669656764294e-07,0.0007113263089877544,-0.1308269426668257,Harry Howell,0,0,0,0
1568,3.5015051394518895e-06,0.0030415198331211367,-0.15524951101977744,Jay Howell,0,0,0,0
1571,3.2042152089402215e-08,0.0002554370928950592,-0.051318390852946726,Roy Howell,0,0,0,0
1574,0.0001607541724259788,0.01729641830676945,-0.4379494183174554,Billy Hoy,0,0,1,1
1575,0.002416036247913416,0.027040809520750466,1.351135292366976,Waite Hoyt,1,1,1,1
1576,1.989128401558389e-06,0.0017842990173505013,-0.1528690042686734,Al Hrabosky,0,0,0,0
1577,8.647776886780306e-07,0.0033853523280661874,-0.07311787839457554,Kent Hrbek,0,0,0,0
1578,6.4465519549484e-08,0.0003968791954864469,-0.05839262858638422,Glenn Hubbard,0,0,0,0
1579,3.1667027782407393e-06,0.0015562561394926327,-0.20655445201681807,Jesse Hubbard,0,0,0,0
1581,5.498000041276205e-06,0.0129553888945428,0.09378970730965079,Carl Hubbell,1,0,0,0
1583,2.708902728323976e-06,0.002015899883786262,-0.16781612312762811,Willis Hudlin,0,0,0,0
1585,1.0978281615877518e-07,0.0004431559293150384,-0.07211112936714534,Sid Hudson,0,0,0,0
1587,2.2892564623058244e-07,0.0005147674220151943,-0.09661388267175396,Robert Hudspeth,0,0,0,0
1589,5.45858910486337e-06,0.004584230280795243,-0.15776799087602483,Miller Huggins,0,0,0,0
1592,7.856958249599752e-05,0.0170239966792817,-0.3086580193723224,Sammy Hughes,0,0,0,0
1593,5.373755798514433e-07,0.0006637843196981801,-0.13034396546272964,Tom Hughes,0,0,0,0
1595,8.394347017922912e-08,0.00044775247854390236,-0.06273167119619624,Tom Hume,0,0,0,0
1596,1.4245174158346985e-06,0.0016950057249395488,-0.13273625677371642,John Hummel,0,0,0,0
1598,1.4679697115725248e-07,0.0005855262030909898,-0.07253837872849841,Randy Hundley,0,0,0,0
1601,0.001667655852660836,0.060414396042924125,0.7380075779684607,Catfish Hunter,1,1,1,1
1603,1.5293633399693587e-07,0.0007581224070548168,-0.06506248281260929,Ron Hunt,0,0,0,0
1604,7.435703240366929e-08,0.000375571686690418,-0.06446777474126747,Clint Hurdle,0,0,0,0
1605,8.017318226031599e-07,0.0018263335942855716,-0.09592619290559137,Bruce Hurst,0,0,0,0
1607,5.2642682620458934e-08,0.00033400084093929345,-0.05752178228011958,Fred Hutchinson,0,0,0,0
1608,3.3330925843584755e-07,0.0006259769646461468,-0.10571051493846488,Tom Hutton,0,0,0,0
1609,3.9371655319621724e-06,0.0021867514526194656,-0.1942345151048457,Cowan Hyde,0,0,0,0
1615,8.280864766428326e-08,0.00035282286341173125,-0.07019279006584703,Dane Iorg,0,0,0,0
1616,0.012755349519497871,0.051135687866860804,2.229440233190636,Monte Irvin,1,1,1,1
1617,1.9453461031920134e-06,0.0011053873561594318,-0.1921368543304472,Arthur Irwin,0,0,0,0
1618,1.1520575309359429e-06,0.001238666448275651,-0.13966912238225732,Charlie Irwin,0,0,0,0
1619,4.364706836152156e-07,0.0007255044245400291,-0.11235943731472199,Frank Isbell,0,0,0,0
1621,7.595326080482446e-08,0.00038816582788041287,-0.06408994572898881,Mike Ivie,0,0,0,0
1624,9.987475334957087e-07,0.0011262365245251742,-0.13638857958471845,Fred Jacklitsch,0,0,0,0
1625,1.4319098745771377e-07,0.00042852559261005675,-0.0837502349757481,Al Jackson,0,0,0,0
1629,2.8482870254810787e-07,0.0006047146597644406,-0.09942484503616254,Dick Jackson,0,0,0,0
1631,2.2765950782784406e-06,0.0018866509261501782,-0.1590364596137817,Grant Jackson,0,0,0,0
1632,0.016093329770055197,0.03589830337793977,-3.0127081649367193,Shoeless Joe Jackson,0,1,1,1
1633,1.9137995151054064e-05,0.006536446308998484,-0.24715135053124776,Larry Jackson,0,0,0,0
1635,1.0893889362365522e-07,0.00042186073043269315,-0.07362493970830608,Randy Jackson,0,0,0,0
1636,0.00018296378153246777,0.04130989266390134,0.29860996799341144,Reggie Jackson,1,0,1,1
1637,6.003056855256412e-08,0.0003174531975037684,-0.06300674988696983,Ron Jackson,0,0,0,0
1638,1.557207446807528e-07,0.00046728039681472955,-0.08363587597844602,Roy Lee Jackson,0,0,0,0
1639,4.2716854699596437e-07,0.0006534433858459058,-0.1171287094371875,Sanford Jackson,0,0,0,0
1640,2.432234648233784e-07,0.000633843394157435,-0.08973951490184295,Sonny Jackson,0,0,0,0
1641,0.00015204212917895003,0.03308936200597499,0.3054503246998933,Travis Jackson,1,0,1,1
1642,4.029819798551596e-06,0.003308499142586756,-0.15966779388023483,Baby Doll Jacobson,0,0,0,0
1643,3.63208214214114e-08,0.00036313869242291294,-0.04582182123511931,Brook Jacoby,0,0,0,0
1647,3.072125182129771e-07,0.0005822586623579278,-0.10523123071151305,Knucks James,0,0,0,0
1648,0.00030048944491774124,0.029514531662922654,-0.45551305502965833,Charlie Jamieson,0,0,1,1
1649,1.7455488850674012e-07,0.0004459707209700135,-0.09064119422379649,Hal Janvrin,0,0,0,0
1651,8.832896562930211e-08,0.00045825003372665135,-0.06360780900163843,Julian Javier,0,0,0,0
1653,3.23195091791585e-07,0.0008680741844173669,-0.08838427899629371,Joey Jay,0,0,0,0
1655,2.0385902243236013e-07,0.00044686760703841226,-0.09785614910444733,Hal Jeffcoat,0,0,0,0
1656,1.5611729278364547e-07,0.00044780703324774027,-0.08554456774655524,Mike Jeffcoat,0,0,0,0
1658,4.813071751808729e-06,0.0021148096858308696,-0.21838633433654284,Harry Jeffries,0,0,0,0
1660,3.267711496137366e-07,0.0005535434149312776,-0.11131031770486666,Jim Jeffries,0,0,0,0
1661,1.578969788948338e-05,0.004807318397562766,-0.2619984372493881,Fats Jenkins,0,0,0,0
1662,0.00083547732636246,0.0563006670739618,0.5422967918738636,Fergie Jenkins,1,0,1,1
1664,0.00335968011954879,0.0659307664930943,0.999779168407569,Hughie Jennings,1,1,1,1
1665,1.8171986652462302e-06,0.0031103992056295783,-0.11059266372931248,Jackie Jensen,0,0,0,0
1668,8.871857493915061e-05,0.02279587446463982,-0.28260604258880867,Sam Jethroe,0,0,1,1
1669,2.9695939079330384e-07,0.0006151117560500469,-0.10065782791431047,Bienvenido Jiménez,0,0,0,0
1671,2.9801982750034157e-08,0.0002642780819826069,-0.04865688016420328,Alex Johnson,0,0,0,0
1672,0.0005716311244316166,0.042225344239987764,-0.5218103056005349,Bob Johnson,0,0,1,1
1673,6.431968602047933e-08,0.00031166359674116885,-0.06582197036060056,Bob Johnson,0,0,0,0
1675,6.207611206241689e-07,0.0007103056964953085,-0.13542378786790818,Chappie Johnson,0,0,0,0
1676,4.7181290527578635e-07,0.0011137716416431656,-0.09426587217159685,Cliff Johnson,0,0,0,0
1677,1.7394649613227535e-07,0.0006902312441732895,-0.07272274261049619,Connie Johnson,0,0,0,0
1678,3.54078916163598e-06,0.0037542092384889162,-0.14047003597992372,Davey Johnson,0,0,0,0
1680,1.2770162487305442e-06,0.0019670635772050253,-0.11664633487352655,Deron Johnson,0,0,0,0
